================ Training Loss (Tue Oct  1 20:20:46 2024) ================
================ Training Loss (Tue Oct  1 20:22:00 2024) ================
================ Training Loss (Tue Oct  1 20:22:59 2024) ================
================ Training Loss (Tue Oct  1 20:24:22 2024) ================
================ Training Loss (Tue Oct  1 20:25:02 2024) ================
================ Training Loss (Tue Oct  1 20:25:42 2024) ================
================ Training Loss (Tue Oct  1 20:28:01 2024) ================
================ Training Loss (Tue Oct  1 20:28:17 2024) ================
================ Training Loss (Tue Oct  1 20:29:55 2024) ================
================ Training Loss (Tue Oct  1 20:31:20 2024) ================
================ Training Loss (Tue Oct  1 20:31:58 2024) ================
================ Training Loss (Tue Oct  1 20:32:42 2024) ================
================ Training Loss (Tue Oct  1 20:34:14 2024) ================
================ Training Loss (Tue Oct  1 20:39:30 2024) ================
================ Training Loss (Tue Oct  1 20:40:45 2024) ================
(epoch: 1, iters: 20, time: 5.299, data: 0.105) D_A: 2.058 G_A: 2.096 cycle_A: 3.132 idt_A: 1.671 D_B: 0.675 G_B: 0.583 cycle_B: 3.351 idt_B: 1.504 
================ Training Loss (Tue Oct  1 20:44:36 2024) ================
(epoch: 1, iters: 20, time: 5.379, data: 0.105) D_A: 0.758 G_A: 0.628 cycle_A: 3.216 idt_A: 2.192 D_B: 0.678 G_B: 0.740 cycle_B: 4.723 idt_B: 1.635 
(epoch: 1, iters: 40, time: 4.169, data: 0.001) D_A: 0.415 G_A: 0.475 cycle_A: 1.920 idt_A: 2.091 D_B: 0.487 G_B: 0.560 cycle_B: 4.474 idt_B: 1.006 
================ Training Loss (Tue Oct  1 20:48:15 2024) ================
(epoch: 1, iters: 20, time: 0.130, data: 0.107) D_A: 1.707 G_A: 1.338 cycle_A: 4.629 idt_A: 1.691 D_B: 0.816 G_B: 0.704 cycle_B: 3.633 idt_B: 2.212 
(epoch: 1, iters: 40, time: 0.130, data: 0.001) D_A: 0.493 G_A: 0.416 cycle_A: 1.921 idt_A: 1.394 D_B: 0.319 G_B: 0.411 cycle_B: 3.043 idt_B: 0.853 
(epoch: 1, iters: 60, time: 0.129, data: 0.002) D_A: 0.425 G_A: 0.506 cycle_A: 2.622 idt_A: 1.627 D_B: 0.524 G_B: 0.566 cycle_B: 3.418 idt_B: 1.252 
(epoch: 1, iters: 80, time: 0.130, data: 0.002) D_A: 0.350 G_A: 0.350 cycle_A: 2.474 idt_A: 2.790 D_B: 0.330 G_B: 0.440 cycle_B: 5.586 idt_B: 1.164 
(epoch: 1, iters: 100, time: 0.130, data: 0.001) D_A: 0.344 G_A: 0.355 cycle_A: 2.545 idt_A: 1.125 D_B: 0.391 G_B: 0.215 cycle_B: 2.352 idt_B: 1.232 
(epoch: 1, iters: 120, time: 0.120, data: 0.002) D_A: 0.313 G_A: 0.378 cycle_A: 2.552 idt_A: 1.083 D_B: 0.329 G_B: 0.371 cycle_B: 2.480 idt_B: 1.204 
(epoch: 1, iters: 140, time: 0.131, data: 0.001) D_A: 0.403 G_A: 0.209 cycle_A: 1.369 idt_A: 1.515 D_B: 0.231 G_B: 0.242 cycle_B: 3.261 idt_B: 0.678 
(epoch: 1, iters: 160, time: 0.131, data: 0.001) D_A: 0.285 G_A: 0.370 cycle_A: 2.357 idt_A: 1.337 D_B: 0.309 G_B: 0.397 cycle_B: 2.658 idt_B: 1.144 
(epoch: 1, iters: 180, time: 0.131, data: 0.001) D_A: 0.270 G_A: 0.317 cycle_A: 4.205 idt_A: 2.437 D_B: 0.402 G_B: 0.364 cycle_B: 4.722 idt_B: 2.077 
(epoch: 1, iters: 200, time: 0.131, data: 0.001) D_A: 0.307 G_A: 0.380 cycle_A: 2.111 idt_A: 1.503 D_B: 0.278 G_B: 0.351 cycle_B: 3.104 idt_B: 0.979 
(epoch: 1, iters: 220, time: 0.131, data: 0.001) D_A: 0.281 G_A: 0.356 cycle_A: 2.564 idt_A: 0.730 D_B: 0.244 G_B: 0.350 cycle_B: 1.485 idt_B: 1.088 
(epoch: 1, iters: 240, time: 0.131, data: 0.002) D_A: 0.242 G_A: 0.369 cycle_A: 2.013 idt_A: 1.385 D_B: 0.262 G_B: 0.323 cycle_B: 2.710 idt_B: 0.935 
(epoch: 1, iters: 260, time: 0.130, data: 0.002) D_A: 0.195 G_A: 0.345 cycle_A: 1.909 idt_A: 1.464 D_B: 0.230 G_B: 0.519 cycle_B: 3.262 idt_B: 0.960 
(epoch: 1, iters: 280, time: 0.130, data: 0.002) D_A: 0.157 G_A: 0.319 cycle_A: 1.828 idt_A: 1.420 D_B: 0.306 G_B: 0.395 cycle_B: 3.086 idt_B: 0.910 
(epoch: 1, iters: 300, time: 0.128, data: 0.002) D_A: 0.264 G_A: 0.288 cycle_A: 3.474 idt_A: 1.806 D_B: 0.324 G_B: 0.205 cycle_B: 3.451 idt_B: 1.657 
(epoch: 1, iters: 320, time: 0.131, data: 0.002) D_A: 0.256 G_A: 0.342 cycle_A: 1.576 idt_A: 1.095 D_B: 0.379 G_B: 0.261 cycle_B: 2.450 idt_B: 0.670 
(epoch: 1, iters: 340, time: 0.131, data: 0.002) D_A: 0.214 G_A: 0.341 cycle_A: 2.245 idt_A: 1.417 D_B: 0.338 G_B: 0.210 cycle_B: 2.794 idt_B: 0.991 
(epoch: 1, iters: 360, time: 0.131, data: 0.002) D_A: 0.336 G_A: 0.472 cycle_A: 3.969 idt_A: 1.357 D_B: 0.194 G_B: 0.381 cycle_B: 2.952 idt_B: 1.853 
(epoch: 1, iters: 380, time: 0.131, data: 0.002) D_A: 0.262 G_A: 0.323 cycle_A: 2.989 idt_A: 1.433 D_B: 0.250 G_B: 0.438 cycle_B: 2.905 idt_B: 1.300 
(epoch: 1, iters: 400, time: 0.180, data: 0.001) D_A: 0.206 G_A: 0.398 cycle_A: 2.626 idt_A: 1.099 D_B: 0.377 G_B: 0.458 cycle_B: 2.163 idt_B: 1.139 
(epoch: 1, iters: 420, time: 0.131, data: 0.001) D_A: 0.356 G_A: 0.377 cycle_A: 2.589 idt_A: 0.844 D_B: 0.217 G_B: 0.367 cycle_B: 2.064 idt_B: 1.373 
(epoch: 1, iters: 440, time: 0.132, data: 0.002) D_A: 0.238 G_A: 0.569 cycle_A: 2.378 idt_A: 1.002 D_B: 0.273 G_B: 0.284 cycle_B: 2.252 idt_B: 1.135 
(epoch: 1, iters: 460, time: 0.165, data: 0.002) D_A: 0.241 G_A: 0.295 cycle_A: 3.168 idt_A: 0.977 D_B: 0.168 G_B: 0.732 cycle_B: 1.618 idt_B: 1.186 
(epoch: 1, iters: 480, time: 0.131, data: 0.002) D_A: 0.190 G_A: 0.339 cycle_A: 2.305 idt_A: 1.812 D_B: 0.327 G_B: 0.114 cycle_B: 3.976 idt_B: 1.143 
(epoch: 1, iters: 500, time: 0.131, data: 0.002) D_A: 0.267 G_A: 0.288 cycle_A: 2.336 idt_A: 1.069 D_B: 0.286 G_B: 0.502 cycle_B: 2.259 idt_B: 1.159 
(epoch: 1, iters: 520, time: 0.132, data: 0.002) D_A: 0.198 G_A: 0.497 cycle_A: 2.048 idt_A: 0.797 D_B: 0.388 G_B: 0.475 cycle_B: 1.672 idt_B: 0.915 
(epoch: 1, iters: 540, time: 0.132, data: 0.002) D_A: 0.200 G_A: 0.356 cycle_A: 2.180 idt_A: 2.116 D_B: 0.218 G_B: 0.463 cycle_B: 5.095 idt_B: 0.907 
(epoch: 1, iters: 560, time: 0.132, data: 0.002) D_A: 0.216 G_A: 0.256 cycle_A: 2.637 idt_A: 1.213 D_B: 0.351 G_B: 0.529 cycle_B: 2.623 idt_B: 1.188 
